"ID","CATEGORY","Site Name","State","Other site","Industry","Sample mat","Sample dat","PFOA (ppt)","PFOS (ppt)","PFOA+PFOS","Total PFAS","Notes and","Link to PF","Link to su","Federal/st","Site-speci","Site-spe_1","Site Name,","latitude","longitude","name","desc","color","source","precision","STATEFP","COUNTYFP","TRACTCE","AFFGEOID","GEOID","NAME_2","NAMELSAD","STUSPS","NAMELSADCO","STATE_NAME","LSAD","ALAND","AWATER","NAME","populationE","hisp_latinoE","whiteE","blackE","ai_anE","asianE","nh_piE","otherE","two_or_moreE","median_ageE","median_hh_incomeE","hh_with_under18E","born_in_USE","foreign_bornE","language_all_over_5E","language_englishE","language_not_englishE","language_not_english_very_wellE","language_spanishE","language_indo_euroE","language_asian_piE","language_otherE"
43,"Known","Naval Base Kitsap - Naval Arctic Research Lab Barrow","Alaska",NA,"Military","Groundwater",2017,86,176,262,NA,"AFFF was used at Naval Base Kitsap, contaminating nearby Imikpuk Lake. Surface water (Imikpuk Lake) sampled; serves as intermittent water source for hunters and village elders. All 5 surface water samples detected above the LHA","https://www.denix.osd.mil/derp/home/documents/pfos-pfoa-briefing-to-the-hasc/FY18%20HASC%20Brief%20on%20PFOS-PFOA_Mar2018.pdf","https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf","https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26855","https://drive.google.com/drive/folders/1j3sfLktZVP6m9D8ILnP893YuSccAu1mv",NA,"Naval Base Kitsap - Naval Arctic Research Lab Barrow, Alaska",71.29,-156.79,"Naval Base Kitsap - Naval Arctic Research Lab Barrow, Alaska","Utqiagvik, AK",NA,"Bing Maps","city/town","02","185","000100","1400000US02185000100","02185000100",1,"Census Tract 1","AK","North Slope Borough","Alaska","CT",253339885,367665274,"Census Tract 1, North Slope Borough, Alaska",4360,202,352,113,2661,378,175,0,479,28.2,87870,631,3737,425,3992,2016,1976,385,98,111,448,NA
1,"Known","Brookhaven/Aquadome Landfill","Alabama",NA,"Landfill","Groundwater",2019,NA,3770,NA,NA,NA,"https://whnt.com/news/decatur/3m-study-finds-high-concentrations-of-pfas-chemicals-at-3-closed-morgan-county-landfills/","https://whnt.com/news/decatur/3m-study-finds-high-concentrations-of-pfas-chemicals-at-3-closed-morgan-county-landfills/","http://adem.alabama.gov/programs/water/drinkingwater/pfaspage.cnt",NA,NA,"Brookhaven/Aquadome Landfill, Alabama",34.62,-87.13,NA,NA,NA,NA,NA,"01","079","979100","1400000US01079979100","01079979100",9791,"Census Tract 9791","AL","Lawrence County","Alabama","CT",162718486,27718484,"Census Tract 9791, Lawrence County, Alabama",1578,0,597,879,82,0,0,0,20,53.5,51829,57,1578,0,1555,1550,5,5,5,0,0,NA
47,"Known","Yakutat Airport","Alaska",NA,"Airport","Groundwater",2019,NA,NA,48,NA,"AFFF was used at Yakutat Airport","https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf","https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf","http://dot.alaska.gov/airportwater/yakutat/","https://drive.google.com/drive/u/1/folders/1q7EjABPgdUZDR2usBkxNTQjsl30QxmXT",NA,"Yakutat Airport, Alaska",59.5,-139.67,"Yakutat Airport, Alaska","Yakutat Airport, AK",NA,"Bing Maps","Airport","02","282","000100","1400000US02282000100","02282000100",1,"Census Tract 1","AK","Yakutat City and Borough","Alaska","CT",19744203659,3986124692,"Census Tract 1, Yakutat City and Borough, Alaska",597,93,193,34,147,50,2,0,78,36.3,59517,82,524,60,529,441,88,42,35,0,33,NA
50,"Known","Camp Navajo","Arizona",NA,"Military","Drinking Water",2017,NA,NA,NA,31,NA,"https://cdn3.ewg.org/sites/default/files/u352/EWG_PFASTable-Army_C01.pdf",NA,"https://azdeq.gov/DOD/camp-navajo","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1OswJn35FqcwpvX06nss26fmsMAD5c5SN","Camp Navajo, Arizona",35.19,-111.84,"Camp Navajo, Arizona","Camp Navajo, AZ",NA,"Bing Maps","LandmarkBuilding","04","005","980100","1400000US04005980100","04005980100",9801,"Census Tract 9801","AZ","Coconino County","Arizona","CT",115416008,25938,"Census Tract 9801, Coconino County, Arizona",15,3,8,4,0,0,0,0,0,22.1,NA,0,13,2,15,15,0,0,0,0,0,NA
51,"Known","Davis-Monthan Air Force Base","Arizona",NA,"Military","Groundwater",2018,39,NA,39,436,"AFFF used at Davis-Monthan Air Force Base","https://drive.google.com/file/d/1XdY1Ow8B-M8FSRAvKTb902zdV941joUL/view?usp=sharing","https://azbigmedia.com/3-arizona-military-bases-now-tested-water-contamination/","DMAFB: https://azdeq.gov/node/4209","https://drive.google.com/drive/folders/1cRwVLj9t2iU1DCm-nKz8HvurYPAKdTsk","https://drive.google.com/drive/folders/18GYmsaKd6IcJNawItRD7LLYdnLmO1yls","Davis-Monthan Air Force Base, Arizona",32.15,-110.84,"Davis-Monthan Air Force Base, Arizona","Davis-Monthan Air Force Base, AZ",NA,"Bing Maps","MilitaryBase","04","019","980300","1400000US04019980300","04019980300",9803,"Census Tract 9803","AZ","Pima County","Arizona","CT",40076588,0,"Census Tract 9803, Pima County, Arizona",0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA
52,"Known","Florence Military Reservation","Arizona",NA,"Military","Drinking Water",2018,NA,NA,NA,1,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg",NA,"Florence Military Reservation, Arizona",33.08,-111.35,"Florence Military Reservation, Arizona","Florence Military Reservation, AZ",NA,"Bing Maps","MilitaryBase","04","021","002300","1400000US04021002300","04021002300",23,"Census Tract 23","AZ","Pinal County","Arizona","CT",976551151,3693596,"Census Tract 23, Pinal County, Arizona",2911,1091,1612,0,3,61,0,0,144,39.7,52292,292,2743,141,2779,2277,502,11,441,15,46,NA
54,"Known","Fort Huachuca","Arizona",NA,"Military","Drinking Water",2018,NA,NA,NA,27,NA,"https://cdn3.ewg.org/sites/default/files/u352/EWG_PFASTable-Army_C01.pdf",NA,"https://azdeq.gov/DOD/camp-navajo","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1mrQF8iiJZqTiDm76nP2kly9AXvQ723rQ","Fort Huachuca, Arizona",31.51,-110.41,"Fort Huachuca, Arizona","Fort Huachuca, AZ",NA,"Bing Maps","city/town","04","003","001402","1400000US04003001402","04003001402",14.02,"Census Tract 14.02","AZ","Cochise County","Arizona","CT",136706887,33582,"Census Tract 14.02, Cochise County, Arizona",1341,184,814,219,0,43,0,0,81,31.5,86936,230,1043,247,1153,874,279,19,80,178,21,NA
56,"Known","Marine Corps Air Station Yuma","Arizona",NA,"Military","Groundwater",2016,NA,NA,185,NA,"AFFF used at Marine Corps Air Station Yuma; MCAS Yuma shares airfield facilities with Yuma International Airport","N/A","https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf","N/A","https://drive.google.com/drive/folders/1k0E7A1O-Ow_twKYRxXeQZ9IyWD2drC9e","https://drive.google.com/drive/u/0/folders/1NGq-vI5CZFAGGiIsS_an6gjwYfOULQMZ","Marine Corps Air Station Yuma, Arizona",32.65,-114.59,"Marine Corps Air Station Yuma, Arizona","Yuma Marine Corps Air Station, AZ",NA,"Bing Maps","MilitaryBase","04","027","980006","1400000US04027980006","04027980006",9800.06,"Census Tract 9800.06","AZ","Yuma County","Arizona","CT",18109022,11809,"Census Tract 9800.06, Yuma County, Arizona",4052,955,2300,451,0,75,18,0,253,22.5,43788,537,3825,116,3559,3057,502,60,459,9,34,NA
57,"Known","Phoenix Air National Guard Base","Arizona","Sky Harbor International Airport","Military","Groundwater",2018,23,55,73,205,"AFFF used at Phoenix Air National Guard Base / Sky Harbor Int Airport","https://drive.google.com/file/d/1phSJ339Le6QfPRaV3XBNxSofcdEP-X3h/view?usp=sharing",NA,"http://afcec.publicadmin-record.us.af.mil/","https://drive.google.com/drive/u/0/folders/193WEtHKxAobUbA32qh0yRHF7k-ZnlVd9","https://drive.google.com/drive/folders/1hcNu6XG6b9NhR4lisbyRZfOLEQdx6uCz","Phoenix Air National Guard Base, Arizona",33.44,-112.07,"Phoenix Air National Guard Base, Arizona","Phoenix, AZ",NA,"Bing Maps","city/town","04","013","114200","1400000US04013114200","04013114200",1142,"Census Tract 1142","AZ","Maricopa County","Arizona","CT",1283985,0,"Census Tract 1142, Maricopa County, Arizona",1015,683,164,120,48,0,0,0,0,44.2,21711,43,660,355,1015,530,485,120,466,10,0,NA
60,"Known","Tucson Air National Guard Base","Arizona","Tucson International Airport, Morris Air National Guard Base","Military","Groundwater",2018,4700,260,4880,13251,"Firefighting foam used at Tucson International Airport and Air National Guard Base","https://drive.google.com/file/d/1RndFavo8dPIEo8ophr206G_-QgUB9wcX/view?usp=sharing",NA,"http://afcec.publicadmin-record.us.af.mil/","https://drive.google.com/drive/u/0/folders/1cRwVLj9t2iU1DCm-nKz8HvurYPAKdTsk",NA,"Tucson Air National Guard Base, Arizona",32.22,-110.97,"Tucson Air National Guard Base, Arizona","Tucson, AZ",NA,"Bing Maps","city/town","04","019","000100","1400000US04019000100","04019000100",1,"Census Tract 1","AZ","Pima County","Arizona","CT",777683,0,"Census Tract 1, Pima County, Arizona",779,218,478,22,25,20,0,0,16,31.8,24054,23,699,61,772,676,96,28,45,5,13,NA
61,"Known","Yuma Proving Ground","Arizona",NA,"Military","Drinking Water",2016,NA,NA,NA,67,NA,"https://cdn3.ewg.org/sites/default/files/u352/EWG_PFASTable-Army_C01.pdf",NA,"N/A","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1Lk8j2htpAK1vvxj9LnS4RW-vQNHC_H4M","Yuma Proving Ground, Arizona",33.18,-114.39,"Yuma Proving Ground, Arizona","Yuma Proving Ground, AZ",NA,"Bing Maps","MilitaryBase","04","012","980000","1400000US04012980000","04012980000",9800,"Census Tract 9800","AZ","La Paz County","Arizona","CT",1582236917,0,"Census Tract 9800, La Paz County, Arizona",0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA
62,"Known","Eaker Air Force Base","Arkansas","Arkansas International Airport","Military","Groundwater",2017,116000,164000,280000,784997,"AFFF used at Eaker Air Force Base","https://drive.google.com/file/d/1mlKFfPYkutGxBRAs2FkjyqMRTtQCsbbu/view?usp=sharing",NA,"http://afcec.publicadmin-record.us.af.mil/","https://drive.google.com/drive/u/0/folders/1zRue6ytmesnyjSbuMqdxwYIVa0m-9blI","https://drive.google.com/drive/u/0/folders/1UsZ2OOquxHEaq_DqrfzHW0-fERO50hbs","Eaker Air Force Base, Arkansas",35.96,-89.94,"Eaker Air Force Base, Arkansas","Blytheville Air Force Base, AR",NA,"Bing Maps","MilitaryBase","05","093","011400","1400000US05093011400","05093011400",114,"Census Tract 114","AR","Mississippi County","Arkansas","CT",32917453,0,"Census Tract 114, Mississippi County, Arkansas",2136,65,1816,238,0,3,0,0,14,44,48892,266,2092,44,2067,2015,52,42,43,6,3,NA
63,"Known","Fort Smith Air National Guard Base","Arkansas","Fort Smith Municipal Airport","Military","Groundwater",2017,360000,52000,366000,468340,"AFFF used at Fort Smith Airport/Air National Guard Base","https://drive.google.com/file/d/1A3petUOxYnBgiQ8nreZhAhm0Xoi5Qpeb/view?usp=sharing",NA,"http://afcec.publicadmin-record.us.af.mil/","https://drive.google.com/drive/u/0/folders/1KueQZTBOu-J9HE6uG7e0E3N_ehDxrPV-","https://drive.google.com/file/d/1PViCY0godMAQMTh-QR-Xmpm7sWzCzvZ7/view?usp=sharing","Fort Smith Air National Guard Base, Arkansas",35.38,-94.42,"Fort Smith Air National Guard Base, Arkansas","Fort Smith, AR",NA,"Bing Maps","city/town","05","131","000300","1400000US05131000300","05131000300",3,"Census Tract 3","AR","Sebastian County","Arkansas","CT",6382171,198972,"Census Tract 3, Sebastian County, Arkansas",2383,869,928,306,25,26,0,4,225,31,35368,285,1961,410,2183,1441,742,338,712,13,13,NA
64,"Known","Little Rock Air Force Base","Arkansas",NA,"Military","Groundwater",2017,285000,105000,390000,1987820,NA,"https://drive.google.com/file/d/1BUH7vKZbhY_x_oEJ8Ai1jxoy8r5p26Ph/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Little Rock Air Force Base, Arkansas",34.9,-92.13,"Little Rock Air Force Base, Arkansas","Little Rock Air Force Base, AR",NA,"Bing Maps","MilitaryBase","05","119","980300","1400000US05119980300","05119980300",9803,"Census Tract 9803","AR","Pulaski County","Arkansas","CT",25339557,157182,"Census Tract 9803, Pulaski County, Arkansas",3250,482,2045,492,2,88,13,0,128,24.4,54662,455,3022,115,2924,2596,328,88,140,41,116,NA
70,"Known","Air Force Plant 42","California",NA,"Military","Groundwater",2019,10,8,15,165,NA,"https://drive.google.com/file/d/1WgcXGxc37JS43RIExKO9G_MwhLEjqslR/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,"https://drive.google.com/drive/u/0/folders/1R6hJWrlYzJuRMaYk4bZEFlAwZFTs1PfD","Air Force Plant 42, California",34.62,-118.08,"Air Force Plant 42, California","Air Force Plant 42, CA",NA,"Bing Maps","MilitaryBase","06","037","980004","1400000US06037980004","06037980004",9800.04,"Census Tract 9800.04","CA","Los Angeles County","California","CT",35787632,83850,"Census Tract 9800.04, Los Angeles County, California",0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA
78,"Known","Apple Valley Municipal Landfill","California",NA,"Landfill","Groundwater",2019,190,8,198,282,NA,"https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/map/pfas_map","https://www.waterboards.ca.gov/pfas/",NA,"https://drive.google.com/drive/u/1/folders/166-W-3sDh-xSxFVuiCXuExgmUPauqFxX","Apple Valley Municipal Landfill, California",34.52,-117.21,"Apple Valley Municipal Landfill, California","Apple Valley, CA",NA,"Bing Maps","city/town","06","071","009714","1400000US06071009714","06071009714",97.14,"Census Tract 97.14","CA","San Bernardino County","California","CT",10116545,0,"Census Tract 97.14, San Bernardino County, California",3679,1495,1560,298,83,108,0,0,135,38.2,49167,347,3154,479,3412,2452,960,355,846,0,114,NA
79,"Known","Avenal Solid Waste Disposal Service","California",NA,"Landfill","Groundwater",2019,1700,NA,NA,8983,NA,"https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/map/pfas_map","https://www.waterboards.ca.gov/pfas/",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Avenal Solid Waste Disposal Service, California",36,-120.12,"Avenal Solid Waste Disposal Service, California","Avenal, CA",NA,"Bing Maps","city/town","06","031","001703","1400000US06031001703","06031001703",17.03,"Census Tract 17.03","CA","Kings County","California","CT",770150635,588582,"Census Tract 17.03, Kings County, California",5022,4734,277,11,0,0,0,0,0,25.9,51197,886,2665,2357,4519,343,4176,1853,4176,0,0,NA
85,"Known","Balboa Park Landfill","California","Arizona St","Landfill","Groundwater",2019,23,15,24,191,NA,"https://geotracker.waterboards.ca.gov/profile_report?cmd=mwreport&global_id=L10006165556&con_num=3972494304","https://geotracker.waterboards.ca.gov/map/pfas_map#","https://geotracker.waterboards.ca.gov/profile_report?global_id=L10006165556&mytab=esidata#esidata",NA,NA,"Balboa Park Landfill, California",32.73,-117.14,"Balboa Park Landfill, California","Balboa Park, CA",NA,"Bing Maps","Park","06","073","005602","1400000US06073005602","06073005602",56.02,"Census Tract 56.02","CA","San Diego County","California","CT",5339987,0,"Census Tract 56.02, San Diego County, California",2069,298,1367,15,0,373,0,0,16,33.3,79173,0,1406,562,2069,1496,573,111,235,14,159,NA
86,"Known","Beale Air Force Base","California",NA,"Military","Groundwater",2016,3100,7100,7125,12600,"AFFF used at Beale Air Force Base","https://drive.google.com/file/d/1GxtlDGkcSsmQnfw2bfNQ9vXIJZgFsgWO/view?usp=sharing","https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf","N/A","https://drive.google.com/drive/u/1/folders/19PUk7usFKw0MZTSNM0USAHxbRsMF58Bz","https://drive.google.com/drive/folders/1j3sfLktZVP6m9D8ILnP893YuSccAu1mv","Beale Air Force Base, California",39.1,-121.33,"Beale Air Force Base, California","Beale Air Force Base, CA",NA,"Bing Maps","city/town","06","115","040902","1400000US06115040902","06115040902",409.02,"Census Tract 409.02","CA","Yuba County","California","CT",93603063,240059,"Census Tract 409.02, Yuba County, California",1601,334,932,158,3,62,15,0,97,21.9,51940,182,1449,74,1469,1255,214,0,132,36,40,NA
96,"Known","Bob Hope","California",NA,"Airport","Soil",2019,17000,NA,NA,669800,NA,"https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/map/pfas_map","N/A",NA,NA,"Bob Hope, California",34.44,-119.75,"Bob Hope, California","Hope, CA",NA,"Bing Maps","Neighborhood","06","083","000202","1400000US06083000202","06083000202",2.02,"Census Tract 2.02","CA","Santa Barbara County","California","CT",1878628,0,"Census Tract 2.02, Santa Barbara County, California",2263,656,1389,25,0,130,0,0,63,43.9,96518,273,1791,421,2226,1397,829,401,717,13,83,NA
109,"Known","Burbank Landfill","California",NA,"Landfill","Groundwater",2019,150,NA,NA,2158,NA,"https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/profile_report?global_id=L10001359910",NA,NA,"Burbank Landfill, California",34.18,-118.3,"Burbank Landfill, California","Burbank, CA",NA,"Bing Maps","city/town","06","037","310703","1400000US06037310703","06037310703",3107.03,"Census Tract 3107.03","CA","Los Angeles County","California","CT",994737,0,"Census Tract 3107.03, Los Angeles County, California",4517,875,3254,25,0,257,0,37,69,36.2,55625,516,2424,2042,4269,1899,2370,1016,612,1572,137,NA
110,"Known","Burlingame Landfill (Sports Complex)","California",NA,"Landfill","Groundwater",2019,480,92,572,1396,NA,"https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/profile_report?global_id=L10009873781",NA,NA,"Burlingame Landfill (Sports Complex), California",37.58,-122.36,"Burlingame Landfill (Sports Complex), California","Burlingame, CA",NA,"Bing Maps","city/town","06","081","605300","1400000US06081605300","06081605300",6053,"Census Tract 6053","CA","San Mateo County","California","CT",1104845,0,"Census Tract 6053, San Mateo County, California",4682,493,2610,27,0,1252,0,48,252,38.4,142721,720,3310,1329,4340,2906,1434,493,279,567,580,NA
111,"Known","Calabasas Landfill","California",NA,"Landfill","Groundwater",2019,33,2,35,1126,NA,"https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/profile_report?global_id=L10005926913",NA,NA,"Calabasas Landfill, California",34.15,-118.64,"Calabasas Landfill, California","Calabasas, CA",NA,"Bing Maps","city/town","06","037","800204","1400000US06037800204","06037800204",8002.04,"Census Tract 8002.04","CA","Los Angeles County","California","CT",7957753,90645,"Census Tract 8002.04, Los Angeles County, California",4108,376,2987,26,94,523,0,32,70,54.4,161144,460,2766,1244,3949,2480,1469,634,175,644,436,NA
113,"Known","California Redwood Coast-Humboldt County","California",NA,"Airport","Groundwater",2020,17,NA,NA,500,NA,"https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/map/pfas_map","https://geotracker.waterboards.ca.gov/profile_report?global_id=T10000012762",NA,NA,"California Redwood Coast-Humboldt County, California",40.78,-124.16,"California Redwood Coast-Humboldt County, California","Humboldt County",NA,"Bing Maps","county/district","06","023","000700","1400000US06023000700","06023000700",7,"Census Tract 7","CA","Humboldt County","California","CT",6223844,15701,"Census Tract 7, Humboldt County, California",5521,401,4734,23,21,24,0,0,318,42.7,73162,633,5153,141,5267,5053,214,25,136,48,23,NA
114,"Known","Camp Parks","California",NA,"Military","Drinking Water",2017,NA,NA,NA,19,NA,"https://cdn3.ewg.org/sites/default/files/u352/EWG_PFASTable-Army_C01.pdf",NA,"https://www.waterboards.ca.gov/pfas/","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1MgBSDAZ_DP2nsnPYprO_561UYSjc6G0g","Camp Parks, California",37.71,-121.89,"Camp Parks, California","Camp Parks, CA",NA,"Bing Maps","MilitaryBase","06","001","450102","1400000US06001450102","06001450102",4501.02,"Census Tract 4501.02","CA","Alameda County","California","CT",9584945,0,"Census Tract 4501.02, Alameda County, California",6076,1155,1249,571,64,2709,31,18,279,36.2,148650,953,3419,2605,5625,2470,3155,1153,762,660,1423,NA
